V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,Y
2.20 ,2.54 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-3.56 ,389.07 ,407.82 ,46.00 ,79.00 ,3.00 ,0.75 ,2.20 ,4.33 ,0.00 ,2.00 ,2.00 ,0.00 ,1.00 ,1.00 ,-0.32 
2.20 ,2.54 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-3.56 ,389.07 ,407.82 ,46.00 ,79.00 ,3.00 ,0.75 ,2.20 ,3.00 ,0.00 ,2.00 ,2.00 ,0.00 ,1.00 ,1.00 ,-0.27 
2.20 ,2.54 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-3.56 ,389.07 ,407.82 ,46.00 ,79.00 ,3.00 ,0.75 ,3.00 ,4.33 ,0.00 ,2.00 ,2.00 ,0.00 ,1.00 ,1.00 ,-0.30 
2.20 ,2.54 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-3.56 ,389.07 ,407.82 ,46.00 ,79.00 ,3.00 ,0.50 ,2.20 ,3.00 ,1.00 ,2.00 ,1.00 ,0.00 ,2.00 ,0.00 ,-0.49 
2.20 ,2.54 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-3.56 ,389.07 ,407.82 ,46.00 ,79.00 ,3.00 ,0.50 ,2.20 ,3.00 ,1.00 ,2.00 ,1.00 ,0.00 ,2.00 ,0.00 ,-0.49 
2.20 ,2.54 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-3.56 ,389.07 ,407.82 ,46.00 ,79.00 ,3.00 ,0.50 ,3.00 ,4.33 ,1.00 ,2.00 ,1.00 ,0.00 ,2.00 ,0.00 ,-0.51 
2.20 ,2.54 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-3.56 ,389.07 ,407.82 ,46.00 ,79.00 ,3.00 ,0.50 ,2.20 ,3.00 ,0.00 ,4.00 ,0.00 ,1.00 ,0.00 ,1.00 ,-0.24 
2.20 ,2.54 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-3.56 ,389.07 ,407.82 ,46.00 ,79.00 ,3.00 ,0.50 ,7.00 ,1.67 ,0.00 ,4.00 ,0.00 ,1.00 ,0.00 ,1.00 ,-0.29 
2.20 ,2.54 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-3.56 ,389.07 ,407.82 ,46.00 ,79.00 ,3.00 ,0.50 ,2.20 ,3.00 ,0.00 ,4.00 ,0.00 ,1.00 ,0.00 ,1.00 ,-0.17 
2.20 ,2.54 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-3.56 ,389.07 ,407.82 ,46.00 ,79.00 ,3.00 ,0.25 ,3.00 ,7.00 ,2.00 ,2.00 ,0.00 ,1.00 ,1.00 ,0.00 ,-0.50 
2.20 ,2.54 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-3.56 ,389.07 ,407.82 ,46.00 ,79.00 ,3.00 ,0.25 ,2.20 ,3.00 ,2.00 ,2.00 ,0.00 ,1.00 ,1.00 ,0.00 ,-0.45 
2.20 ,2.54 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-3.56 ,389.07 ,407.82 ,46.00 ,79.00 ,3.00 ,0.25 ,2.20 ,3.00 ,2.00 ,2.00 ,0.00 ,1.00 ,1.00 ,0.00 ,-0.52 
2.20 ,2.54 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-3.56 ,389.07 ,407.82 ,46.00 ,79.00 ,3.00 ,0.00 ,3.00 ,7.00 ,4.00 ,0.00 ,0.00 ,2.00 ,0.00 ,0.00 ,-0.53 
2.20 ,2.54 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-3.56 ,389.07 ,407.82 ,46.00 ,79.00 ,3.00 ,0.00 ,2.20 ,3.00 ,4.00 ,0.00 ,0.00 ,2.00 ,0.00 ,0.00 ,-0.55 
2.20 ,2.54 ,10.00 ,10.00 ,1.37 ,1.44 ,1.00 ,1.00 ,0.90 ,1.00 ,-1.83 ,-3.56 ,389.07 ,407.82 ,46.00 ,79.00 ,3.00 ,0.00 ,7.00 ,4.33 ,4.00 ,0.00 ,0.00 ,2.00 ,0.00 ,0.00 ,-0.51 
